"Activo","Puede publicar","Descripción","Unidad de medida","Unidad de medida compra","Descripción de compra","Código de barras","Impuestos del cliente","Impuestos de proveedor","Cantidad a mano","Coste","Nombre","Puede ser comprado","Categoría del Producto","Referencia interna","Tipo de producto","Precio de venta","Puede ser vendido"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cervesa Ninkasi Kolsh;Multiplicador=1;","Unidades","Unidades","Cervesa Ninkasi Kolsh","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.23","Cervesa Ninkasi Kolsh","True","Sin categoría","cft0014","Almacenable","2.65","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Got de vi;Multiplicador=1;","Unidades","Unidades","Got de vi","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.79","Got de vi","True","Sin categoría","cft0015","Almacenable","0.94","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=pa de pessic espelta i poma;Multiplicador=1;","Unidades","Unidades","pa de pessic espelta i poma","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.71","pa de pessic espelta i poma","True","Sin categoría","cft0016","Almacenable","2.04","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Magdalena espelta;Multiplicador=1;","Unidades","Unidades","Magdalena espelta","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.05","Magdalena espelta","True","Sin categoría","cft0017","Almacenable","1.25","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Magdalena espelta i xocolata;Multiplicador=1;","Unidades","Unidades","Magdalena espelta i xocolata","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.38","Magdalena espelta i xocolata","True","Sin categoría","cft0018","Almacenable","1.64","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Ametlla torrada 50gr;Multiplicador=1;","Unidades","Unidades","Ametlla torrada 50gr","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.16","Ametlla torrada 50gr","True","Sin categoría","cft0019","Almacenable","1.38","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Ametlla salada 50gr;Multiplicador=1;","Unidades","Unidades","Ametlla salada 50gr","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.25","Ametlla salada 50gr","True","Sin categoría","cft0020","Almacenable","1.49","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Avellana torrada 50gr;Multiplicador=1;","Unidades","Unidades","Avellana torrada 50gr","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.99","Avellana torrada 50gr","True","Sin categoría","cft0021","Almacenable","1.17","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Festuc 50gr;Multiplicador=1;","Unidades","Unidades","Festuc 50gr","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.16","Festuc 50gr","True","Sin categoría","cft0022","Almacenable","1.38","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Oliva verda 50gr;Multiplicador=1;","Unidades","Unidades","Oliva verda 50gr","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.65","Oliva verda 50gr","True","Sin categoría","cft0023","Almacenable","0.77","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Oliva negra 50gr;Multiplicador=1;","Unidades","Unidades","Oliva negra 50gr","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.65","Oliva negra 50gr","True","Sin categoría","cft0025","Almacenable","0.77","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè sol;Multiplicador=1;","Unidades","Unidades","Cafè sol","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.73","Cafè sol","True","Sin categoría","cft0026","Almacenable","0.91","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tallat;Multiplicador=1;","Unidades","Unidades","Tallat","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.79","Tallat","True","Sin categoría","cft0027","Almacenable","0.95","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cafè amb llet;Multiplicador=1;","Unidades","Unidades","Cafè amb llet","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.85","Cafè amb llet","True","Sin categoría","cft0029","Almacenable","1.0","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Batut de xocolata;Multiplicador=1;","Unidades","Unidades","Batut de xocolata","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.8","Batut de xocolata","True","Sin categoría","cft0030","Almacenable","2.15","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Entrepà de sègol amb formatge;Multiplicador=1;","Unidades","Unidades","Entrepà de sègol amb formatge","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.91","Entrepà de sègol amb formatge","True","Sin categoría","cft0031","Almacenable","2.27","False"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Entrepà d,espelta amb fuet;Multiplicador=1;","Unidades","Unidades","Entrepà d,espelta amb fuet","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.91","Entrepà d&#39;espelta amb fuet","True","Sin categoría","cft0032","Almacenable","2.27","False"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Brownie;Multiplicador=1;","Unidades","Unidades","Brownie","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","11.422","Brownie","True","Sin categoría","cft0033","Almacenable","2.98","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Got de vi;Multiplicador=1;","Unidades","Unidades","Got de vi","","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.86","Got de vi","True","Sin categoría","cft0034","Almacenable","1.02","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Got d,orxata;Multiplicador=1;","Unidades","Unidades","Got d,orxata","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","Got de llet/orxata","True","Sin categoría","cft0035","Almacenable","1.0","True"
"False","False",";Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=magdalena petita.UNITAT;Multiplicador=1;","Unidades","Unidades","magdalena petita.UNITAT","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","magdalena petita.UNITAT","True","Sin categoría","cft0036","Almacenable","0.64","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Base de pizza sense glutens (2x300 gr);Multiplicador=1;","Unidades","Unidades","Base de pizza sense glutens (2x300 gr)","8436545624494.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.35","Base de pizza sense glutens (2x300 gr)","True","Sin categoría","cie0001","Almacenable","4.17","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Liquat d,arròs i avellana sense gluten;Multiplicador=1;","Unidades","Unidades","Liquat d,arròs i avellana sense gluten","8436545620540.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.94","Liquat d&#39;arròs i avellana sense gluten","True","Sin categoría","cie0002","Almacenable","2.42","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Liquat d,arròs sense gluten;Multiplicador=1;","Unidades","Unidades","Liquat d,arròs sense gluten","8436545620557.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.3","Liquat d&#39;arròs sense gluten","True","Sin categoría","cie0003","Almacenable","1.63","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Liquat de civada sense gluten;Multiplicador=1;","Unidades","Unidades","Liquat de civada sense gluten","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.15452","Liquat de civada sense gluten","True","Sin categoría","cie0004","Almacenable","1.61","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Liquat de quinoa i arròs sense gluten;Multiplicador=1;","Unidades","Unidades","Liquat de quinoa i arròs sense gluten","8436545620571.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.48","Liquat de quinoa i arròs sense gluten","True","Sin categoría","cie0005","Almacenable","1.84","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Fideus d,arròs BIFUN;Multiplicador=1;","Unidades","Unidades","Fideus d,arròs BIFUN","8436545622278.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","3.784","Fideus d&#39;arròs BIFUN, LA FINESTRA SUL CIELO","True","Sin categoría","cie0006","Almacenable","5.03","True"
"True","True","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Flocs de civada fins sense gluten 400 gr., MUESLI UP;Multiplicador=1;","Unidades","Unidades","Flocs de civada fins sense gluten 400 gr., MUESLI UP","8436565201019.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","1.6686666666667","Flocs de civada fins sense gluten 400 gr., MUESLI UP","True","Sin categoría","cie0007","Almacenable","2.19","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Espagueti de blat de moro i arròs sense gluten 250 gr, ALCE NERO;Multiplicador=1;","Unidades","Unidades","Espagueti de blat de moro i arròs sense gluten 250 gr, ALCE NERO","8009004811522.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","1.9","Espagueti de blat de moro i arròs sense gluten 250 gr, ALCE NERO","True","Sin categoría","cie0008","Almacenable","2.53","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Flocs de fajol sense gluten 200 gr, GERMINAL;Multiplicador=1;","Unidades","Unidades","Flocs de fajol sense gluten 200 gr, GERMINAL","8001091001756.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.1925","Flocs de fajol sense gluten 200 gr, GERMINAL","True","Sin categoría","cie0009","Almacenable","2.77","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Espirals de blat de moro i arròs sense gluten 250 gr, ALCE NERO;Multiplicador=1;","Unidades","Unidades","Espirals de blat de moro i arròs sense gluten 250 gr, ALCE NERO","8009004811539.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","9.0","1.9","Espirals de blat de moro i arròs sense gluten 250 gr, ALCE NERO","True","Sin categoría","cie0010","Almacenable","2.53","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Galetes amb iogurt sense gluten 250 gr, GERMINAL;Multiplicador=1;","Unidades","Unidades","Galetes amb iogurt sense gluten 250 gr, GERMINAL","8001091000643.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.0467","Galetes amb iogurt sense gluten 250 gr, GERMINAL","True","Sin categoría","cie0011","Almacenable","2.6","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Farina de blat de moro 500 gr (pa ratllat), LA FINESTRA SUL CIELO;Multiplicador=1;","Unidades","Unidades","Farina de blat de moro 500 gr (pa ratllat), LA FINESTRA SUL CIELO","8437012461406.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.798","Farina de blat de moro 500 gr (per arrebossar), LA FINESTRA SUL CIELO","True","Sin categoría","cie0012","Almacenable","2.47","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Farina integral d,arròs 500 gr, LA FINESTRA SUL CIELO;Multiplicador=1;","Unidades","Unidades","Farina integral d,arròs 500 gr, LA FINESTRA SUL CIELO","8437012461307.0","IVA 4% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","2.02","Farina integral d&#39;arròs 500 gr, LA FINESTRA SUL CIELO","True","Sin categoría","cie0013","Almacenable","2.69","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tortitas d,arròs amb sal 200 gr Maxigalleta, LA FINESTRA SU CIELO;Multiplicador=1;","Unidades","Unidades","Tortitas d,arròs amb sal 200 gr Maxigalleta, LA FINESTRA SU CIELO","8017977016844.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.4885166666667","Tortitas d&#39;arròs amb sal 200 gr Maxigalleta, LA FINESTRA SU CIELO","True","Sin categoría","cie0014","Almacenable","1.95","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tortitas de quinoa amb arròs 200 gr;Multiplicador=1;","Unidades","Unidades","Tortitas de quinoa amb arròs 200 gr","8436545622377.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.46","Tortitas de quinoa amb arròs 200 gr","True","Sin categoría","cie0015","Almacenable","1.82","False"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Nachos de blat de moro 100 gr;Multiplicador=1;","Unidades","Unidades","Nachos de blat de moro 100 gr","8017977034169.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.3","Nachos de blat de moro 100 gr","True","Sin categoría","cie0016","Almacenable","1.63","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tè blanc, HIGUER LIVING;Multiplicador=1;","Unidades","Unidades","Tè blanc, HIGUER LIVING","5060319129286.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.9518333333333","Tè blanc, HIGUER LIVING","True","Sin categoría","cie0017","Almacenable","2.65","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Llevat per a pa i pizza, 9 gr, LA FINESTRA SUL CIELO;Multiplicador=1;","Unidades","Unidades","Llevat per a pa i pizza, 9 gr, LA FINESTRA SUL CIELO","8017977019586.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","59.0","0.5655","Llevat per a pa i pizza, 9 gr, LA FINESTRA SUL CIELO","True","Sin categoría","cie0018","Almacenable","0.77","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Cràcker de fajol sense gluten;Multiplicador=1;","Unidades","Unidades","Cràcker de fajol sense gluten","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","1.45","Cràcker de fajol sense gluten","True","Sin categoría","cie0019","Almacenable","1.6","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sal marina fina 1kg, LA FINESTRA SUL CIELO;Multiplicador=1;","kg","kg","Sal marina fina 1kg, LA FINESTRA SUL CIELO","8017977004544.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","16.0","0.941","Sal marina fina 1kg, LA FINESTRA SUL CIELO","True","Sin categoría","cie0020","Almacenable","1.2","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sal marina gruixuda 1 kg, LA FINESTRA SUL CIELO;Multiplicador=1;","kg","kg","Sal marina gruixuda 1 kg, LA FINESTRA SUL CIELO","8017977004537.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","15.0","0.94","Sal marina gruixuda 1 kg, LA FINESTRA SUL CIELO","True","Sin categoría","cie0021","Almacenable","1.2","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tortitas de blat de moro sense gluten i amb sal 120 gr, LA FINESTRA SUL CIELO;Multiplicador=1;","Unidades","Unidades","Tortitas de blat de moro sense gluten i amb sal 120 gr, LA FINESTRA SUL CIELO","8437010509605.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","43.0","0.63677804347826","Tortitas de blat de moro sense gluten i amb sal 120 gr, LA FINESTRA SUL CIELO","True","Sin categoría","cie0022","Almacenable","0.85","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xicòria soluble 100 gr, SALOMONI;Multiplicador=1;","Unidades","Unidades","Xicòria soluble 100 gr, SALOMONI","8025658021018.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","3.433","Xicòria soluble 100 gr, SALOMONI","True","Sin categoría","cie0023","Almacenable","4.36","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Pesto vermell 130 gr, ALCE NERO;Multiplicador=1;","Unidades","Unidades","Pesto vermell 130 gr, ALCE NERO","8009004850217.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","8.0","2.38","Pesto vermell 130 gr, ALCE NERO","True","Sin categoría","cie0024","Almacenable","3.05","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Pesto Genovès 130 gr, ALCE NERO;Multiplicador=1;","Unidades","Unidades","Pesto Genovès 130 gr, ALCE NERO","8009004850200.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","2.9511242647059","Pesto Genovès 130 gr, ALCE NERO","True","Sin categoría","cie0025","Almacenable","3.99","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Pesto vegà al tofu 130 gr, ACE NERO;Multiplicador=1;","Unidades","Unidades","Pesto vegà al tofu 130 gr, ACE NERO","8009004811874.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","3.12","Pesto vegà al tofu 130 gr, ACE NERO","True","Sin categoría","cie0026","Almacenable","3.99","True"
"True","True","Origen= ;Visible=si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Soja texturitzada fina 200 gr, LA FINESTRA SUL CIELO;Multiplicador=1;","Unidades","Unidades","Soja texturitzada fina 200 gr, LA FINESTRA SUL CIELO","8436545623169.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","2.09","Soja texturitzada fina 200 gr, LA FINESTRA SUL CIELO","True","Sin categoría","cie0027","Almacenable","2.65","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cerealia Bio  (Cereals solubles ) 125 gr, LA FINESTRA SUL CIELO;Multiplicador=1;","Unidades","Unidades","Cerealia Bio  (Cereals solubles ) 125 gr, LA FINESTRA SUL CIELO","8017977000454.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","3.716","Cerealia Bio  (Cereals solubles ) 125 gr, LA FINESTRA SUL CIELO","True","Sin categoría","cie0028","Almacenable","5.45","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xips de vegetals 75 gr, TRAFO;Multiplicador=1;","Unidades","Unidades","Xips de vegetals 75 gr, TRAFO","8712423016859.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.3351875","Xips de vegetals 75 gr, TRAFO","True","Sin categoría","cie0029","Almacenable","2.87","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Nachos de blat de moro 200 gr, TRAFO;Multiplicador=1;","Unidades","Unidades","Nachos de blat de moro 200 gr, TRAFO","5400313230555.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","1.89","Nachos de blat de moro 200 gr, TRAFO","True","Sin categoría","cie0030","Almacenable","2.4","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Soja texturitzada gruixuda 200gr, LA FINESTRA SUL CIELO;Multiplicador=1;","Unidades","Unidades","Soja texturitzada gruixuda 200gr, LA FINESTRA SUL CIELO","8436545623176.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","20.0","2.128","Soja texturitzada gruixuda 200gr, LA FINESTRA SUL CIELO","True","Sin categoría","cie0031","Almacenable","2.83","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tortitas de blat de moro sense gluten 130gr. VIVIO;Multiplicador=1;","Unidades","Unidades","Tortitas de blat de moro sense gluten 130gr. VIVIO","8032077011407.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","Tortitas de blat de moro sense gluten 130gr. VIVIO","True","Sin categoría","cie0032","Almacenable","1.22","True"
