"factualizado","bloqueado","equivalencia","idsubcuentairpfcom","idsubcuentacom","stockmin","observaciones","codbarras","codimpuesto","stockfis","stockmax","costemedio","preciocoste","tipocodbarras","nostock","codsubcuentacom","descripcion","codsubcuentairpfcom","secompra","codfamilia","codfabricante","imagen","controlstock","referencia","tipo","pvp","sevende","publico","partnumber","trazabilidad"
"2021-12-15","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=La penjada (ratafia) 50 cl, La Sobirana Cooperativa;Multiplicador=1;",,"IVA21","2","0","12.0175","0","Code39","0",NULL,"Nyons (pacharan) 70 cl, Tres Cadires Cooperativa",NULL,"1","13","queviure",NULL,"1","tre0004",NULL,"16.19","1","0",,"0"
"2019-11-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Costella i mitjana (safata 1.5 kg);Multiplicador=1;",,"IVA10","0","0","12.5","12.5","Code39","0",NULL,"Costella i mitjana (safata 1.5 kg) , KG, TURO 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0001",NULL,"15.58","1","0",,"0"
"2019-11-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Espatlla sencera (1 kg aprox.);Multiplicador=1;",,"IVA10","0","0","0","12.5","Code39","0",NULL,"Espatlla sencera (1 kg aprox.), KG, TURO 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0002",NULL,"15.58","1","0",,"0"
"2019-11-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cuixa sencera (1 kg aprox.);Multiplicador=1;",,"IVA10","0","0","0","12.5","Code39","0",NULL,"Cuixa sencera (1 kg aprox.), KG, TURO 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0003",NULL,"15.58","1","0",,"0"
"2019-11-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Espatlla tallada (1 kg aprox.);Multiplicador=1;",,"IVA10","0","0","0","12.5","Code39","0",NULL,"Espatlla tallada (1 kg aprox.), KG, TURO 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0004",NULL,"15.58","1","0",,"0"
"2019-11-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cuixa tallada (1 kg aprox.);Multiplicador=1;",,"IVA10","0","0","0","12.5","Code39","0",NULL,"Cuixa tallada (1 kg aprox.), KG, TURO 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0005",NULL,"15.58","1","0",,"0"
"2022-04-02","1",NULL,NULL,NULL,"0","Origen= ;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Mig xai (4-5 kg), UNITAT, TURO 9 CABRES;Multiplicador=5;",,"IVA10","0","0","0","0","Code39","0",NULL,"Mig xai (4-5 kg) -KG- TURO 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0006",NULL,"17.1","1","0",,"0"
"2022-05-27","0",NULL,NULL,NULL,"0","Origen=;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Xai sencer (9-10 kg),S;Multiplicador=10;",,"IVA10","-58.72","0","13.919208778626","0","Code39","0",NULL,"Xai sencer (9-10 kg), KG, TURÓ DE LES NOU CABRES",NULL,"1","31","turodele",NULL,"1","tur0007",NULL,"17.14","1","0",,"0"
"2022-01-31","0",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Cabrit (4 kg aprox), UNITAT, TURÓ DE LES NOU CABRES;Multiplicador=4;",,"IVA10","-4.66","0","16.25","0","Code39","0",NULL,"Cabrit (4 kg aprox), KG, TURÓ DE LES NOU CABRES",NULL,"1","31","turodele",NULL,"1","tur0009",NULL,"22.17","1","0",,"0"
"2022-01-31","1",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Mig cabrit amb cuixa i espatlla tallades per brasa. (2 kg aprox), KG;Multiplicador=2;",,"IVA10","0","0","0","0","Code39","0",NULL,"Mig cabrit amb cuixa i espatlla tallades per brasa. (2 kg aprox), KG, TURÓ DE LES NOU CABRES",NULL,"1","31","turodele",NULL,"1","tur0010",NULL,"22.17","0","0",,"0"
"2020-04-08","1",NULL,NULL,NULL,"0","Origen=Terrassa ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge CURAT de llet crua, 375 gr aprox;Multiplicador=0.375;",,"IVA4","0","0","26","0","Code39","0",NULL,"Formatge CURAT de llet crua, KG, TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0011",NULL,"32.94","1","0",,"0"
"2020-04-08","1",NULL,NULL,NULL,"0","Origen=Terrassa ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge SEMICURAT de llet crua, 375 gr aprox;Multiplicador=0.24;",,"IVA4","0","0","26","0","Code39","0",NULL,"Formatge SEMICURAT de llet pasteuritzada, KG, TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0012",NULL,"32.94","1","0",,"0"
"2020-04-16","1",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge TENDRE, UNITAT, TURÓ DE LES 9 CABRES;Multiplicador=1;",,"IVA4","0","0","4","0","Code39","0",NULL,"Formatge TENDRE, UNITAT, TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0013",NULL,"5.07","1","0",,"0"
"2022-04-02","1",NULL,NULL,NULL,"0","Origen= Terrassa;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra= Quart de xai amb cuixa marcada per forn (2-3 kg);Multiplicador=2.8;",,"IVA10","0","0","0","0","Code39","0",NULL,"Quart de xai amb cuixa marcada per forn (2-3 kg), TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0014",NULL,"17.1","1","0",,"0"
"2022-04-02","1",NULL,NULL,NULL,"0","Origen=Terrassa;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Quart de xai amb cuixa tallada per brasa (2-3 kg);Multiplicador=2.8;",,"IVA10","0","0","0","0","Code39","0",NULL,"Quart de xai amb cuixa tallada per brasa (2-3 kg), TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0015",NULL,"17.1","1","0",,"0"
"2022-04-02","1",NULL,NULL,NULL,"0","Origen=Terrassa;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Quart de xai amb espatlla tallada per brasa (2-3 kg);Multiplicador=2.5;",,"IVA10","0","0","0","0","Code39","0",NULL,"Quart de xai amb espatlla tallada per brasa (2-3 kg), KG, TURÓ DE LES NOU CABRES",NULL,"1","31","turodele",NULL,"1","tur0016",NULL,"17.1","1","0",,"0"
"2022-04-02","1",NULL,NULL,NULL,"0","Origen=Terrassa;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Quart de xai amb espatlla marcada per forn (2-3 kg),;Multiplicador=2.5;",,"IVA10","0","0","0","0","Code39","0",NULL,"Quart de xai amb espatlla marcada per forn (2-3 kg), KG, TURÓ DE LES NOU CABRES",NULL,"1","31","turodele",NULL,"1","tur0017",NULL,"17.1","1","0",,"0"
"2022-01-31","1",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Mig cabrit amb cuixa i espatlla marcades per forn, KG;Multiplicador=2;",,"IVA10","0","0","0","0","Code39","0",NULL,"Mig cabrit amb cuixa i espatlla marcades per forn, KG, TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0018",NULL,"22.17","1","0",,"0"
"2022-07-12","0",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Formatge MONTCAU, UNITAT, TURÓ DE LES 9 CABRES;Multiplicador=1;",,"IVA4","-6.182","0","14.382608695652","0","Code39","0",NULL,"Formatge MONTCAU, KG, TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0019",NULL,"25.4","1","0",,"0"
"2022-06-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Formatge ROCAMUR, KG, EL TURÓ DE LES 9 CABRES;Multiplicador=1;",,"IVA4","-0.53","0","23.736","0","Code39","0",NULL,"Formatge ROCAMUR, KG, EL TURÓ DE LES 9 CABRES",NULL,"1","31","turodele",NULL,"1","tur0020",NULL,"30.48","1","0",,"0"
"2022-04-02","1",NULL,NULL,NULL,"0","Origen=Terrassa;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Quart de xai amb espatlla sencera (2-3 kg);Multiplicador=2.5;",,"IVA10","0","0","0","0","Code39","0",NULL,"Quart de xai amb espatlla sencera (2-3 kg), KG, TURÓ DE LES NOU CABRES",NULL,"1","CalPauet","calpauet",NULL,"1","tur0021",NULL,"17.1","1","0",,"0"
"2022-04-02","1",NULL,NULL,NULL,"0","Origen=Terrassa;Visible=si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Quart de xai amb cuixa sencera (2-3 kg), KG;Multiplicador=2.7;",,"IVA10","0","0","0","0","Code39","0",NULL,"Quart de xai amb cuixa sencera (2-3 kg), KG, TURÓ DE LES NOU CABRES",NULL,"1","CalPauet","calpauet",NULL,"1","tur0022",NULL,"17.1","1","0",,"0"
"2022-06-29","0",NULL,NULL,NULL,"0","Origen= ;Visible=NO;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Formatge OBAC, UNITAT, TURÓ DE LES NOU CABRES;Multiplicador=1;",,"IVA4","-4.007","0","19.815","0","Code39","0",NULL,"Formatge L&#39;OBAC, KG, TURÓ DE LES NOU CABRES",NULL,"1","31","turodele",NULL,"1","tur0023",NULL,"25.4","1","0",,"0"
"2022-04-02","0",NULL,NULL,NULL,"0",,,"IVA21","0","0","0","0","Code39","0",NULL,"Vermut d&#39;ullastrell 750 ml, EL CELLER D&#39;ULLASTRELL",NULL,"1","13","queviure",NULL,"1","ull0001",NULL,"4.13","1","0",NULL,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Alfàbrega triturada (bossa) DEM -unitats-;Multiplicador=1;",,"IVA10","0","0","1.19","0","Code39","0",NULL,"Alfàbrega triturada (bossa) DEM -unitats-",NULL,"1","3","valls",NULL,"1","val0576",NULL,"1.48","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=All en pols ECO -unitats-;Multiplicador=1;",,"IVA10","0","0","1.8","0","Code39","0",NULL,"All en pols ECO -unitats-",NULL,"1","3","valls",NULL,"1","val0577",NULL,"2.26","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Arbequines pot gran -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Arbequines pot gran -unitats-",NULL,"1","4","valls",NULL,"1","val0578",NULL,"2.38","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Arbequines pot petit -unitat-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Arbequines pot petit -unitat-",NULL,"1","4","valls",NULL,"1","val0579",NULL,"1.6","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Canyella mòlta ECO 33g -unitat-;Multiplicador=1;","8437007559163","IVA10","0","0","1.52","0","Code39","0",NULL,"Canyella mòlta ECO 33g -unitat-",NULL,"1","3","valls",NULL,"1","val0580",NULL,"1.9","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Cigrons cuits ECO -unitats-;Multiplicador=1;","8427406120118","IVA10","0","0","0","0","Code39","0",NULL,"Cigrons cuits ECO -unitats-",NULL,"1","4","valls",NULL,"1","val0581",NULL,"2.26","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Compota de poma ECO -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Compota de poma ECO -unitats-",NULL,"1","VARI","valls",NULL,"1","val0582",NULL,"1.43","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Cúrcuma ECO -33g-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Cúrcuma ECO -33g-",NULL,"1","3","solnatur",NULL,"1","val0583",NULL,"2.08","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Curry ECO -unitat-;Multiplicador=1;","8437007559101","IVA10","0","0","1.52","0","Code39","0",NULL,"Curry ECO -unitat-",NULL,"1","3","valls",NULL,"1","val0584",NULL,"1.9","1","0",,"0"
"2005-10-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Fesol Vermell Cuit Eco 450g -unitat-;Multiplicador=1;","8427406066218","IVA10","0","0","1.8363636363636","0","Code39","0",NULL,"Fesol Vermell Cuit Eco 450g -unitat-",NULL,"1","4","valls",NULL,"1","val0585",NULL,"2.43","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Fesols blancs cuits 500 gr;Multiplicador=1;","8427406066713","IVA10","0","0","1.9","0","Code39","0",NULL,"Fesols blancs cuits 500 gr",NULL,"1","4","valls",NULL,"1","val0586",NULL,"2.38","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Llentia cuita ECO 720 gr;Multiplicador=1;","8427406067116","IVA10","0","0","2.05","0","Code39","0",NULL,"Llentia cuita ECO 720 gr",NULL,"1","4","valls",NULL,"1","val0587",NULL,"2.55","1","0",,"0"
"2021-06-25","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Llimonada 1l, CAL VALLS;Multiplicador=1;","8427406014219","IVA21","0","0","2.1805","2.15","Code39","0",NULL,"Llimonada 1l, CAL VALLS",NULL,"1","VARI","valls",NULL,"1","val0588",NULL,"2.91","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llorer amb fulla sencera (bossa) ECO -unitats-;Multiplicador=1;","8437007559552","IVA10","0","0","0","1.4","Code39","0",NULL,"Llorer amb fulla sencera (bossa) ECO -unitats-",NULL,"0","3","valls",NULL,"1","val0589",NULL,"1.76","1","0",,"0"
"2022-09-09","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Maionesa DEMETER 180g, CAL VALLS;Multiplicador=1;","8427406055205","IVA10","-3","0","2.156","0","Code39","0",NULL,"Maionesa DEMETER 180g, CAL VALLS",NULL,"1","4","valls",NULL,"1","val0590",NULL,"2.94","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Melmelada Albercoc ECO -unitats-;Multiplicador=1;","8427406075203","IVA10","0","0","0","0","Code39","0",NULL,"Melmelada Albercoc ECO -unitats-",NULL,"1","VARI","valls",NULL,"1","val0591",NULL,"2.67","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Melmelada de cirera ECO -unitats-;Multiplicador=1;","8427406074107","IVA10","0","0","0","0","Code39","0",NULL,"Melmelada de cirera ECO -unitats-",NULL,"1","VARI","valls",NULL,"1","val0592",NULL,"2.26","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Melmelada de maduixa ECO -unitats-;Multiplicador=1;","8427406076200","IVA10","0","0","0","0","Code39","0",NULL,"Melmelada de maduixa ECO -unitats-",NULL,"1","VARI","valls",NULL,"1","val0593",NULL,"2.52","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Melmelada de préssec ECO -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Melmelada de préssec ECO -unitats-",NULL,"1","VARI","valls",NULL,"1","val0594",NULL,"2.67","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Melmelada de pruna ECO -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Melmelada de pruna ECO -unitats-",NULL,"1","VARI","valls",NULL,"1","val0595",NULL,"2.54","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Melmelada de Taronja ECO -unitats-;Multiplicador=1;","8427406077207","IVA10","0","0","0","0","Code39","0",NULL,"Melmelada de Taronja ECO -unitats-",NULL,"1","VARI","valls",NULL,"1","val0596",NULL,"2.43","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mostassa fina DEM  -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Mostassa fina DEM  -unitats-",NULL,"1","4","valls",NULL,"1","val0597",NULL,"2.38","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Oliva Arberquina ECO 200gr -unitat-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Oliva Arberquina ECO 200gr -unitat-",NULL,"1","4","valls",NULL,"1","val0598",NULL,"1.33","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Olives manzanilla ECO -unitats-;Multiplicador=1;","8427406032107","IVA10","0","0","1.19","0","Code39","0",NULL,"Olives manzanilla ECO -unitats-",NULL,"1","4","valls",NULL,"1","val0599",NULL,"1.48","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Olives negres ECO  -unitats-;Multiplicador=1;",,"IVA10","0","0","1.3","0","Code39","0",NULL,"Olives negres ECO  -unitats-",NULL,"1","4","valls",NULL,"1","val0600",NULL,"1.63","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Orxata Eco 500ml -unitat-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Orxata Eco 500ml -unitat-",NULL,"1","VARI","valls",NULL,"1","val0601",NULL,"6.67","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pebre negre en gra ECO -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Pebre negre en gra ECO -unitats-",NULL,"1","3","valls",NULL,"1","val0602",NULL,"2.26","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pebre negre en pols ECO -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Pebre negre en pols ECO -unitats-",NULL,"1","3","valls",NULL,"1","val0603",NULL,"2.26","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pebre vermell dolç mòlt DEM -unitat-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Pebre vermell dolç mòlt DEM -unitat-",NULL,"1","3","valls",NULL,"1","val0604",NULL,"2.24","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pebre Vermell Picant Mòlt DEMETER 35g -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Pebre Vermell Picant Mòlt DEMETER 35g -unitats-",NULL,"1","3","valls",NULL,"1","val0605",NULL,"2.34","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Puré Tomata DEMETER 400g -unitat-;Multiplicador=1;","8427406042106","IVA10","0","0","0","0","Code39","0",NULL,"Puré Tomata DEMETER 400g -unitat-",NULL,"1","4","valls",NULL,"1","val0607",NULL,"1.49","1","0",,"0"
"2018-03-08","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Sal marina atlàntic -paquet 1/2Kg-;Multiplicador=1;","4024297150121","IVA10","0","0","0.89","0","Code39","0",NULL,"Sal marina atlàntic -paquet 1/2Kg-",NULL,"1","3","valls",NULL,"1","val0608",NULL,"1.1","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de Llimona 1l, CAL VALLS;Multiplicador=1;","8427406014110","IVA10","7","0","3.185","0","Code39","0",NULL,"Suc de Llimona 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0610",NULL,"4.32","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de Pinya 1l, CAL VALLS;Multiplicador=1;","8427406016213","IVA10","13","0","3.0706666666667","0","Code39","0",NULL,"Suc de Pinya 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0611",NULL,"4.12","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc mandarina 1l, CAL VALLS;Multiplicador=1;","8427406015117","IVA10","13","0","2.548","0","Code39","0",NULL,"Suc mandarina 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0612",NULL,"3.46","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc pera 1l, CAL VALLS;Multiplicador=1;","8427406011218","IVA10","0","0","2.009","0","Code39","0",NULL,"Suc pera 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0613",NULL,"2.73","1","0",,"0"
"2020-03-06","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de poma 1l, CAL VALLS;Multiplicador=1;","8427406010211","IVA10","-1","0","1.9404","0","Code39","0",NULL,"Suc de poma 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0614",NULL,"2.51","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de prèssec i raïm ECO 1l, CAL VALLS;Multiplicador=1;","8427406018118","IVA10","19","0","2.499","0","Code39","0",NULL,"Suc de prèssec i raïm ECO 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0615",NULL,"3.39","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de taronja 1l, CAL VALLS;Multiplicador=1;","8427406013113","IVA10","23","0","2.205","0","Code39","0",NULL,"Suc de taronja 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0616",NULL,"2.99","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Suc de tomàquet 1l, CAL VALLS;Multiplicador=1;","8427406012116","IVA10","0","0","1.65","0","Code39","0",NULL,"Suc de tomàquet 1l, CAL VALLS",NULL,"1","7","valls",NULL,"1","val0617",NULL,"2.08","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tomata Pelada DEMETER 420g -unitat-;Multiplicador=1;","8427406040102","IVA10","0","0","0","0","Code39","0",NULL,"Tomata Pelada DEMETER 420g -unitat-",NULL,"1","4","valls",NULL,"1","val0618",NULL,"1.43","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tomata triturada DEM -unitats-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Tomata triturada DEM -unitats-",NULL,"1","4","valls",NULL,"1","val0620",NULL,"1.46","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tomata Triturada Demeter 670g -unitat-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Tomata Triturada Demeter 670g -unitat-",NULL,"1","4","valls",NULL,"1","val0621",NULL,"1.46","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Xocolata Amarga India Eco 100g - Cal Valls -unitat-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Xocolata Amarga India Eco 100g - Cal Valls -unitat-",NULL,"1","VARI","valls",NULL,"1","val0622",NULL,"3","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Xocolata Blanca Eco 100g - Cal Valls -unitat-;Multiplicador=1;",,"IVA10","0","0","0","0","Code39","0",NULL,"Xocolata Blanca Eco 100g - Cal Valls -unitat-",NULL,"1","VARI","valls",NULL,"1","val0623",NULL,"2.74","1","0",,"0"
